27.6196	47.2934	0.0506434	-49.5716	59.451	40.4557	-0.375	2043	1.61121	-49.8509	3.01241	-38.7747	36.4777	46.7185	-0.21875	2068
27.6222	47.2917	0.0851103	-49.3342	59.7583	38.2418	-0.0625	2043	1.61121	-49.8509	3.01241	-38.7747	36.4777	46.7185	-0.21875	2068
27.6222	47.2917	0.0851103	-49.3342	59.7583	38.2418	-0.0625	2043	1.61294	-49.8509	3.01672	-38.8181	36.0437	46.0152	-1.39063	2068
27.6222	47.2917	0.0851103	-49.3342	59.7583	38.2418	-0.0625	2043	1.61294	-49.8509	3.01672	-38.8181	36.0437	46.0152	-1.39063	2068
27.6541	47.2641	0.439258	-48.8682	60.2199	33.7099	-0.0625	2043	1.61294	-49.8509	3.01672	-38.8181	36.0437	46.0152	-1.39063	2068
27.6541	47.2641	0.439258	-48.8682	60.2199	33.7099	-0.0625	2043	1.61294	-49.8509	3.01672	-38.8181	36.0437	46.0152	-1.39063	2068
27.6541	47.2641	0.439258	-48.8682	60.2199	33.7099	-0.0625	2043	1.61811	-49.8509	3.0417	-38.8798	35.7067	44.7651	-1.39063	2068
27.6541	47.2641	0.439258	-48.8682	60.2199	33.7099	-0.0625	2043	1.61811	-49.8509	3.0417	-38.8798	35.7067	44.7651	-1.39063	2069
27.8316	47.2098	0.989005	-48.5579	60.6027	31.2096	-0.0625	2043	1.61811	-49.8509	3.0417	-38.8798	35.7067	44.7651	-1.39063	2070
27.8316	47.2098	0.989005	-48.5579	60.6027	31.2096	-0.0625	2043	1.61811	-49.8509	3.0417	-38.8798	35.7067	44.7651	-1.39063	2072
27.8316	47.2098	0.989005	-48.5579	60.6027	31.2096	-0.0625	2043	1.62155	-49.8483	3.09685	-38.9423	35.4858	44.4786	-1.39063	2074
27.8316	47.2098	0.989005	-48.5579	60.6027	31.2096	-0.0625	2043	1.62155	-49.8483	3.09685	-38.9423	35.4858	44.4786	-1.39063	2076
28.1866	47.1237	1.34488	-48.2969	60.9133	29.9333	-0.0625	2043	1.62155	-49.8483	3.09685	-38.9423	35.4858	44.4786	-1.39063	2076
28.1866	47.1237	1.34488	-48.2969	60.9133	29.9333	-0.0625	2043	1.62155	-49.8483	3.09685	-38.9423	35.4858	44.4786	-1.39063	2076
28.1866	47.1237	1.34488	-48.2969	60.9133	29.9333	-0.0625	2043	1.62069	-49.8423	3.13304	-38.9925	35.2845	44.4786	-1.39063	2076
28.1866	47.1237	1.34488	-48.2969	60.9133	29.9333	-0.0625	2043	1.62069	-49.8423	3.13304	-38.9925	35.2845	44.4786	-1.39063	2077
28.7484	46.9617	1.39141	-48.0665	61.1439	29.3864	-0.0625	2043	1.62069	-49.8423	3.13304	-38.9925	35.2845	44.4786	-1.39063	2078
28.7484	46.9617	1.39141	-48.0665	61.1439	29.3864	-0.0625	2043	1.61811	-49.8328	3.1744	-38.9673	35.1137	44.4786	-1.39063	2081
