29.1017	46.7902	-1.97515	-56.8688	61.4629	42.6175	0.015625	2048	4.0756	-30.8123	-1.43124	-35.7077	28.3063	65.7837	0.015625	2048
29.1017	46.7902	-1.97515	-56.8688	61.4629	42.6175	0.015625	2048	4.0756	-30.8123	-1.43124	-35.7077	28.3063	65.7837	0.015625	2048
29.5515	47.128	-1.97946	-56.455	60.5358	42.5914	0.015625	2048	4.0756	-30.8123	-1.43124	-35.7077	28.3063	65.7837	0.015625	2048
29.5515	47.128	-1.97946	-56.455	60.5358	42.5914	0.015625	2048	4.0756	-30.8123	-1.43124	-35.7077	28.3063	65.7837	0.015625	2048
29.5515	47.128	-1.97946	-56.455	60.5358	42.5914	0.015625	2048	3.66458	-30.6761	-1.43641	-35.3869	28.6548	69.5343	0.015625	2048
29.5515	47.128	-1.97946	-56.455	60.5358	42.5914	0.015625	2048	3.66458	-30.6761	-1.43641	-35.3869	28.6548	69.5343	0.015625	2048
30.1331	47.4184	-1.98118	-56.432	59.8695	42.5654	0.015625	2048	3.66458	-30.6761	-1.43641	-35.3869	28.6548	69.5343	0.015625	2049
30.1331	47.4184	-1.98118	-56.432	59.8695	42.5654	0.015625	2048	3.39746	-30.6124	-1.53119	-34.8955	28.9936	71.7482	0.015625	2051
30.1331	47.4184	-1.98118	-56.432	59.8695	42.5654	0.015625	2048	3.39746	-30.6124	-1.53119	-34.8955	28.9936	71.7482	0.015625	2055
30.3752	47.4839	-1.98807	-56.8319	60.0623	40.6641	0.015625	2048	3.39746	-30.6124	-1.53119	-34.8955	28.9936	71.7482	0.015625	2061
30.3752	47.4839	-1.98807	-56.8319	60.0623	40.6641	0.015625	2048	3.39746	-30.6124	-1.53119	-34.8955	28.9936	71.7482	0.015625	2060
30.3752	47.4839	-1.98807	-56.8319	60.0623	40.6641	0.015625	2048	3.11828	-30.5477	-1.95169	-34.2936	29.2276	72.8942	-0.0625	2064
30.3752	47.4839	-1.98807	-56.8319	60.0623	40.6641	0.015625	2048	3.11828	-30.5477	-1.95169	-34.2936	29.2276	72.8942	-0.0625	2060
30.4838	47.5218	-2.03719	-56.7275	59.844	40.638	0.015625	2048	3.11828	-30.5477	-1.95169	-34.2936	29.2276	72.8942	-0.0625	2063
30.4838	47.5218	-2.03719	-56.7275	59.844	40.638	0.015625	2048	3.11828	-30.5477	-1.95169	-34.2936	29.2276	72.8942	-0.0625	2065
30.4838	47.5218	-2.03719	-56.7275	59.844	40.638	0.015625	2048	3.11483	-30.683	-2.87971	-33.5756	29.3975	74.3527	-0.140625	2048
